[2025-05-20 19:38:34] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:38:39] Sent: 0.01 MB, Received: 0.18 MB, Total: 0.19 MB
[2025-05-20 19:38:44] Sent: 0.02 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:38:49] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.17 MB
[2025-05-20 19:38:54] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-20 19:38:59] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-20 19:39:04] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-20 19:39:09] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:39:14] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-20 19:39:19] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.13 MB
[2025-05-20 19:39:24] Sent: 0.01 MB, Received: 0.18 MB, Total: 0.20 MB
[2025-05-20 19:39:29] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:39:34] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:39:39] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-20 19:39:44] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.13 MB
[2025-05-20 19:39:49] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-20 19:39:54] Sent: 0.04 MB, Received: 0.14 MB, Total: 0.18 MB
[2025-05-20 19:39:59] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:40:04] Sent: 0.02 MB, Received: 0.24 MB, Total: 0.26 MB
[2025-05-20 19:40:09] Sent: 0.03 MB, Received: 0.15 MB, Total: 0.18 MB
[2025-05-20 19:40:14] Sent: 0.02 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-20 19:40:19] Sent: 0.01 MB, Received: 0.23 MB, Total: 0.24 MB
[2025-05-20 19:40:24] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.15 MB
[2025-05-20 19:40:29] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:40:34] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:40:39] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-20 19:40:44] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:40:49] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.14 MB
[2025-05-20 19:40:54] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-20 19:40:59] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-20 19:41:04] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.14 MB
[2025-05-20 19:41:09] Sent: 0.02 MB, Received: 0.21 MB, Total: 0.22 MB
[2025-05-20 19:41:14] Sent: 0.01 MB, Received: 0.18 MB, Total: 0.19 MB
[2025-05-20 19:41:19] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.17 MB
[2025-05-20 19:41:24] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
